id,source,source_label,source_weight,credibility_tier,title,content,content_word_count,is_scam,scam_type,scam_type_normalised,risk_level,risk_label,sentiment_score,location_name,district,latitude,longitude,url,helpful_votes,demographic_target,created_at,data_quality_flag
754,youtube,YouTube Safety Videos,0.5,Tier-2 Community,"Don&#39;t Trust This Man in Colombo, Sri Lanka 🇱🇰","Don&#39;t Trust This Man in Colombo, Sri Lanka 🇱🇰. Avoid these guys who stalk tourists and then try to take you on a tour. For sure you're going to get scammed, cheated and ripped ...",36,1,Harassment,Harassment / Assault,2,Moderate,-0.5,Colombo,Colombo,6.9271,79.8612,https://www.youtube.com/watch?v=Iv7z_5f7CqQ,0,Tourists / Travel Vloggers,2026-08-06 10:51:17,MEDIUM
755,youtube,YouTube Safety Videos,0.5,Tier-2 Community,"Avoid this tourist SCAM in Colombo, Sri Lanka. 🇱🇰","okay it was my first day in Colombo, Sri
Lanka. I'd just left my hotel in the Colombo Fort area and I'm out doing a wee bit
video blogging, when this happened. No not the Chinese posing for photos, that's pretty normal. I'm talking about the beggar that's in
front of me. He shouts something as he sees me coming. How are you sir.
Now as I walked past them you can see a man and a red polo shirt walking in the
opposite direction. As soon as I pass him he does a sharp U-turn and gives a thumbs
up to the beggar, who doubt has just alerted him to my presence. So, unaware to me at the time, he starts following me. I walk pretty fast so I
know if somebody's walking at the same pace as me it's no coincidence, that guy
wants something. So I'm out exploring with a general direction in mind of where I
want to go and I think I'll turn round this corner. Oh and so does he. I think I'll
change my mind and cross this road. Oh and so does he. So I run across the road.
And so does he. Yeah I'm fast it's no problem for me mate.
I'm a fast one. Anyway, I'd finished saying what I wanted to say to my
GoPro and stop recording and put it down and it was at that point that the fella
started talking to me so I sneakily hit the record button again and just kept
the camera down at my waist so it didn't look like I was filming because I kind
of knew that this is going to be some kind of scam or something like that.
Nobody approaches a tourist in this kind of manner,
speaking perfect English like this it just never happens without it being a
scam so I kinda knew straight away When you come to Sri Lanka, today?
 ah yes but I've been here before Other side more beautiful. You go other side.
Why?
Take a photograph. There's nothing there.
There's more beautiful, uh?
This place, Red Mosque, Tsunami Temple. The Red Mosque, yeah I'll take a look, yeah.
When you came Sri Lanka, today? Today but I've been before. It's the second time.
Ahhhh, Sri Lanka. Okay, so he starts by asking if it's my first day in
Sri Lanka and if I've been here before. Basically what he's asking me is, 
""how much of a noob are you?""
""How easy is it gonna be for me to scam you right now""? Very beautiful.
Go this one. No I want to walk around this way.
This way nothing here.
It's OK, I just want to walk around, I have a lot of time. So straight away he's
enthusiastically trying to coax me in some other direction by telling me about
oh a beautiful temple that you need to go and see. Unfortunately for him I'm not
a sheep. I'm not that easily led and also I'm not really interested and visiting
some random temple. I mean I've seen enough temples in my life that I could
easily go the rest of my life without ever seeing another one and being quite happy about it. If you told me there was a place over
there giving away free ice cream, or there's a place where
really hot girls hang out or there's a retro Nintendo Museum or something like
that he may have got my interest but some temple, nah, not interested mate. Where y",626,1,Transport Fraud,Tuk-Tuk / Transport Scam,2,Moderate,-0.5,Colombo,Colombo,6.9271,79.8612,https://www.youtube.com/watch?v=7ToBt0KWJw8,0,Tourists / Travel Vloggers,2026-08-06 10:51:19,HIGH
756,youtube,YouTube Safety Videos,0.5,Tier-2 Community,Avoid This Scam Setup In Sri Lanka,asking to write a letter basically we're just walking on this local man they stopped us and asked us if he can write him a letter yes and my bed where how my house there like what happened I don't know writing lady okay I want to write letter I translate to English to write me five minutes like it's more like that but you're in the computer no no computer no for my poor losing on the sea that's why I write in letter you want me to write you a letter yeah sir right yes we're going to write a letter hey up what's your name my name [Music] I'm Mario and this is Olivia nice to me sir nice to meet you okay we usually wouldn't be the guy seem like relatively desperate so we decided to just he said he's official and he lost his phone off the boat so yeah okay like a text online or no it's a letter on paper there's someone called Peter I have no idea he's a big threat okay hello hello what we're ready to ride this oh the fish ah fish yeah no it's an ancient fish extinct already yeah yeah look my silver silver okay so you like your ganja there's a ganja Leaf there let's go home huh you like Google maybe yeah yeah you come after helping the police okay okay I'll pull the boat yeah yeah you go tomorrow also tomorrow so yeah today turn is VR uh we go now except fishing if you want to go you can go okay no problem okay okay well I'm here for quite a long time you guys go every every day yeah after tomorrow morning 8 o'clock finish okay okay right write the letter Olivia hello dear Peter how are you okay oh my writing is good enough I am fine my family my children okay what is the boat this is not that side okay so you can fix it from this one yeah yeah the big red comment my boat is broken okay so the boat is currently broken oh Peter can read my writing sorry I lost my phone in the seat yeah that's why I cannot call in on the right eye letter okay he buy me big is the board last month last year can you like it you basically wanna text write him a letter that your boat is broken and you don't have a phone because you lost it in the sea and that he needs this type of fiber for three kilos of it to fix the bud all right I see can you like your small help me buy three kilos of fiber basically yeah help me okay okay okay help me with the fiber you know feet that are coming December again and we not have enough time right so basically he's only asking us to get to buy some three kilos of fiber ourselves um so we we thought it will help you to write a letter for you for the Peter and this is it yeah bye and then I don't know it's not test fancy you know no it's not about that it's not about that you didn't set about the fiber in the beginning you know if you would have said that might have considered it to go or not to go with you but uh you asked to write the letter so here's the letter yeah what else you need to write in the letter is it finished yeah is the letter finish okay no worries okay okay thank you thank you so in the end it all ended up being a tiny lit,653,1,Harassment,Harassment / Assault,2,Moderate,-0.5,Sri Lanka,Colombo,6.9271,79.8612,https://www.youtube.com/watch?v=Msl7BdI2Mys,0,Tourists / Travel Vloggers,2026-08-06 10:51:21,HIGH
757,youtube,YouTube Safety Videos,0.5,Tier-2 Community,Sri Lanka&#39;s WORST Scammer!,this is the sneakiest scam in all of Sri Lanka this Tuk Tok driver tried to pull three scams on us within a couple minutes first changing the price at arrival we went there yesterday for 500 s we agreed Eight Second is the classic jewelry store scam where he receives compensation for every tourist he brings to this shop they have big sale store you see that we're going to go straight to the market we insisted many times we don't want to stop but of he still stopped got out and walked us inside it's literally a shop without windows and the only reason I did go in was for a video but usually scam operations are camera sensitive I think camera on okay then I'm just going to go the last scam was lying to us in order to sell us a tour we go to P today half day is a wonderful finish regardless we'll just go check it out I can tell you good idea you like go to the side SE no we don't want to S we insisted we still wanted to go to the market and it was very much open,205,1,Tourist Scam / Warning,General Safety Incident,2,Moderate,-0.5,Sri Lanka,Colombo,6.9271,79.8612,https://www.youtube.com/watch?v=ue-bqCUVX5M,0,Tourists / Travel Vloggers,2026-08-06 10:51:26,HIGH
758,youtube,YouTube Safety Videos,0.5,Tier-2 Community,Scammed on Sri Lanka&#39;s Worst Beach! 🇱🇰,"milk sugar okay no rice how much is this 5,300 5,000 for this milk cigarette very that's 20 quid well we just fell for the oldest trick in the book and got scammed the be then all right bro it's okay all right take care take care mate take care mate know not hungry I'm going now our time in Asia is sadly coming to an end so we figured we'll come to one last final country which trust me you going to love it's a country full of characters and full of crazy adventure so guys welcome to Sri Lanka welcome to Sri Lanka let's do this now it's actually my third time in Sri Lanka but it's cat's first oh yeah so she's super excited to be here me I was here like 8 years ago but I've not seen much of the capital Columbo which is where we are right now now I spoke to my hotel this morning I said listen where is the most chaotic part of the city and they said get in a rickshaw and go to peta peta downtown Columbo so we're going to go there now and see if the rumors are true let's go hello hey brother yes sir I go to P Market P Market yes how much please P Market that's go come on thank you 1,000 rupees I have no idea how much it even is I disagreed to it how much is it £271 there you go £271 for um 1,000 rupes right all right yeah £271 for 20 minutes in a rickw here in a cap not too bad yeah busy Place busy Place busy crazy busy l with career Peta PETA this P okay this is p oh yeah okay okay yeah we're trying to go right to the center of PETA where the craziness is so hopefully it takes us to the right place here you go brother thank you so much all right then welcome to Peta here downtown Columbo let's see if this place is as crazy as people say doesn't look it I mean it looks pretty quiet but who knows what we'll find this ain't busy at all it's just a quiet street with a few shops but this is it apparently this is PETA downtown here at Columbo God I hope it gets a bit more hectic than this there's people spitting behind me so it's getting a bit more crazy down this hey how are you excuse me looking for what are you selling DVDs DVDs wow can I ask you a question yeah where is the most busy parts of Columbo Colo the busiest Parts people's part busy busy busy busy right that guy couldn't help maybe if he walk down to the end of the street we'll uh see if we can find anything a bit more hectic here we go this is more like it there a bit more people down this end of the city what's up trimmer you want I'm okay PC penc us so it appears we're in the market part of the city judging by the hecticness but I'll tell you something I do need W areia and that is a wallet cuz my wallet's got a giant gaping hole in it all the money keeps falling out all the coins and everything so let's try to find a wallet oh there some here look here we go 1,000 how much is 1,000 I have no idea no idea this one is 350 What's 350 in Sri Lankan rupes a quid let's get let's get a better one can I have one of these please three quids all right let's get a three quid one yeah that'll do right",671,1,Transport Fraud,Tuk-Tuk / Transport Scam,2,Moderate,-0.5,Jaffna,Jaffna,9.6615,80.0255,https://www.youtube.com/watch?v=Oxptm7fx9XA,0,Tourists / Travel Vloggers,2026-08-06 10:51:28,HIGH
759,youtube,YouTube Safety Videos,0.5,Tier-2 Community,Common Scams in Sri Lanka (Tourists &amp; Expats) – 2026 #srilanka #traveltips,"Sri Lanka is friendly, [music] but like any country, scams exist. Here are common scams foreigners [music] should know in 2026. Some touk touk drivers overcharge tourists. [music] Always agree on the price first or use ride apps. Unlicensed guides may approach foreigners near temples and dot tourist [music] spots. Use official guides or book through hotels. Some shops sell fake gems or overpriced [music] souvenirs. Buy only from certified stores. Avoid street money changers. [music] Use banks or authorized exchange counters. Most people in Sri Lanka are honest. Knowing these scams helps you enjoy your stay safely. Subscribe Sri Lanka Insider for more traveling tips.",106,0,Safety Advisory,Safety Advisory (Non-Incident),1,Low,0.3,Sri Lanka,Colombo,6.9271,79.8612,https://www.youtube.com/watch?v=8Gvta8g0lGI,0,Tourists / Travel Vloggers,2026-08-06 10:51:29,HIGH
760,youtube,YouTube Safety Videos,0.5,Tier-2 Community,Avoid This Sri Lankan SCAM!🇱🇰,good afternoon guys and welcome back to another video here in colombo sri lanka today i'm going to be going for a little shoe clean i spotted him earlier and i said i'm going to come back to you and i'm i'm walking up to him now i'm with the man ali as well hello hello and uh yeah we're coming up to him hello machan commodore is this your shop yeah it's a nice shop you can you can clean these yeah they're very dirty yeah oh he's taking my shoes off without me uh wrongly saying but i guess we'll do it can you give me a price yeah let's see advice oh he's giving me the sandal spot on okay so i still i still don't know the price um sri lanka i'm from sri lanka sri lanka okay oh no yeah british country yes england england yeah nice country no yeah boss yeah yeah yeah i actually got my all my washing clothes washing uh cleaned i like your shop boss these are your tools wow you oh you repair shoes as well yeah wow can you give me a prize yeah it's very very hot he's standing out there's absolutely no shade here at all so like he must be working pretty hard he's got all these different materials here you know he's got like all the all the tools for cleaning all the tools from repairing i guess these are maybe oh what are these you selling they saw you my shop but what are these shoes for oh i saw you soil okay so we still haven't got the price which which i think means only one thing but we'll uh we'll go we'll go with it can you give me the price yeah small place can you usually people give it to you before before you do it not after so first of all he's using uh just like a t-shirt i'm just explaining it's being you're empty my country yeah which people you are talking this one yeah phone phone yeah oh my god it's cool and he's just cleaning it down uh the main thing is like the the sides need doing uh but you're doing a pretty good job i guess it's just water first how many how many cl uh how many shoes have you cleaned in your life a small size 30 year 35 years experience 35 years wow that's so good daddy you know after i am saving oh your dad's i am six country going six uh dubai wow you've been there and did this english arabic you speak arabic saudi the gentleman of sri lanka okay so what's this this that's all coming ah wow very professional these these vans funny story about these vans you know i'm not really much of a clothes man myself but um i bought these fans just before the pandemic in january two years ago now and i haven't bought any other like trainers like that since you know they've lasted me a long time i've got a few shoe cleans what is it it's a hydrated spray hydrating spray oh awesome it's awesome this is bottle separate i put the ninjas and then chemicals oh okay it's it's not it's not the bottle it's he's put something else in it oh what's this bus oh you got some coffee okay so he's just he's just cleaning even more he's really getting in there hopefully your shoes don't turn black this place black yeah well we'll see what he,655,1,Tourist Scam / Warning,General Safety Incident,2,Moderate,-0.5,Colombo,Colombo,6.9271,79.8612,https://www.youtube.com/watch?v=Wpt_7rQ5Feo,0,Tourists / Travel Vloggers,2026-08-06 10:51:31,HIGH
761,youtube,YouTube Safety Videos,0.5,Tier-2 Community,Avoid this tourist trap in Sri Lanka 🇱🇰,oh I've drawed on you okay welcome to Tessa mahara everybody thank you thank you stupid where do we go now we need bus number three yeah corinda we need to get on that one yeah we're going to corinda where are you going also get in there oh and my hometown is there very good or you can you can join us now [Music] oh no I don't think it's actually half an hour huh I don't think it's it's like leaving soon we'll hop on oh no the bus is gone yeah John yes I'm good how are you all right oh we don't need no support we don't make it no we don't need it why do we have Hotel [Music] I don't know if I can believe you anymore because you said this bus didn't leave for 30 minutes I'll let I'll let you know yeah yeah but I'm a little bit preoccupied with this boss [Music] that guy that was talking to me he just jumped off the bus this whole um that's this whole scam slash uh oh tourist trap be careful all right we finally got a seat on the crazy bus [Music] a seat here but I don't think we actually have much longer on here maybe like five minutes we're already halfway uh between Tessa and corinda maybe like we're probably like three quarters of the way there so not too long to go ironic of course he gets off with us thank you all right everybody you have to go from The Junction this way not bad uh it's okay we uh we're gonna talk thank you stutti thank you you take my number Cinnamon you can ask how much the price very expensive yeah I know it will be more yeah then I can pick you there no tomorrow morning we don't do you want to go next day we're not sure yeah you anyway you take mine oh it's okay we just uh we go through the hotel okay far into it which is very common here but um like I don't want to waste his time I don't want to waste my time so that's why I'm like my John and I just don't I'm sorry I'm not going on you're Safari,419,1,Overcharging,Overcharging,2,Moderate,-0.5,Sri Lanka,Colombo,6.9271,79.8612,https://www.youtube.com/watch?v=12ViUYWuZ6Y,0,Tourists / Travel Vloggers,2026-08-06 10:51:33,HIGH
762,youtube,YouTube Safety Videos,0.5,Tier-2 Community,Is Sri Lanka safe to visit?? MY HONEST TAKE 🇱🇰,"If you're wondering if Sri Lanka is a safe country to visit. Honestly, I have not felt unsafe here like once. I'm here walking with my like bag just open and I didn't notice anybody like even caring about that. We are just all girls walking around. We didn't even get any calling or nothing. A lot of people do speak English. Most of them actually do. It's such an amazing country with such an amazing culture and beautiful people. So if you are just ever wondering if Sri Lanka is like dangerous and you're afraid to come, it's so",107,0,Safety Advisory,Safety Advisory (Non-Incident),1,Low,0.5,Sri Lanka,Colombo,6.9271,79.8612,https://www.youtube.com/watch?v=atOIhMXt13I,0,Tourists / Travel Vloggers,2026-08-06 10:51:35,HIGH
763,youtube,YouTube Safety Videos,0.5,Tier-2 Community,17 things I Wish I Knew BEFORE travelling to SRI LANKA 🇱🇰,"here are 17 things I wish I knew before I visited 
Sri Lanka now I've spent a couple of months in   this country and there's definitely things you 
need to know before visiting and the first one   is the head bobble actually means yes or okay 
now in the western world shaking a head means   no but actually over in Sri Lanka it's completely 
different when you first get there it is quite a   shock but just remember that when you see someone 
shake their head once you go you'll understand now   number two is something I actually read before 
coming to the country and that is lots of the   reviews are fake and I was wasn't too sure 
about this after spending a couple of weeks   in the country reading reviews of restaurants 
hotels guest houses there was like 100 reviews   with 10 Stars each and you're just like that looks 
a little bit dodgy so just take that into account   when looking for stuff now number three Sri Lanka 
may look like a really small country below India   but actually it is pretty big and it takes a long 
time to get around the island this is due to some   of the infrastructure but things like buses and 
trains you could be on these trains for like 8   hours long and only cover a small distance of the 
the country now here I'm talking about the public   transportation that's what takes a long time to 
get around the country but it also means that all   the public transportation is super cheap as cheap 
as I've seen it anywhere in the world we took a   train journey for like 7 hours and it costs 
like £150 in second class which is incredible   value now number four something I loved about Sri 
Lanka is the local people are super friendly and   also really helpful if you're ever stuck and the 
great thing which actually surprised me a little   bit is they speak really good English English not 
all of them obviously but a lot of people speak   English so it's really easy communicate ask about 
problems or whatever you got just ask people they   will help you out now number five this one's 
a little bit of a confusing one so let's think   about this for a moment so there are two Monsoon 
seasons in Sri Lanka and two dry seasons in Sri   Lanka and this even though it's a small island 
the country kind of splits in half when's the   monsoon season and the dry season now the dry 
season also known as a tourist peak season in   the southwest of Sri Lanka is between December and 
March in the North Eastern side of Sri Lanka the   dry season or the tourist season is between May 
to September so depending on which part of Sri   Lanka you're looking to go to depends on which 
time you should go in the year now number six   Sri Lanka is a big bargaining place so this means 
things like Tuk tucks taxi rides Market stuff not   in food or restaurants that stuff is you know that 
stat is the same price but all other stuff you can   bargain for it because otherwise you're going to 
be spending a lot more than you actually need to   now as tourists",573,0,Safety Advisory,Safety Advisory (Non-Incident),1,Low,0.3,Ella,Nuwara Eliya,6.8728,81.0464,https://www.youtube.com/watch?v=VyAn4wgUchs,0,Tourists / Travel Vloggers,2026-08-06 10:51:38,HIGH
765,youtube,YouTube Safety Videos,0.5,Tier-2 Community,What&#39;s this travel ban on Sri Lanka? Is it true? Is Sri Lanka safe to Travel?,"is it safe to travel to Sri Lanka right now? I know you've been wondering about that question and that's probably why you're watching this video because you may have seen on the news that there are some travel advisories travel bans about Sri Lanka it all started with the US embassy in Colombo putting out a travel alert on October 23rd it specifically said avoid travel to Arugam Bay due to a credible threat of course alarmed by this many of the other nations they put out travel advisories against Sri Lanka I think UK which copied the the same  message from the Sri Lankan US embassy website  which instead of saying the UK nationals they just copy pasted the whole US nationals itself and even Australians they were alarmed of this through the Smart Traveller updates to be very cautious about travel to Sri Lanka and we actually found out a lot about this in the coming days the days following this alert and there was a credible threat but that is only in Arugam Bay and that is mainly because of some illegal Israeli operations happening because of they wanted to put up their own Israeli establishment and then there was some tensions between the Muslims in the area because Arugam Bay is a very small town in the east coast of Sri Lanka and the known I mean the security forces the Defense Ministry everybody knew about this threat and for this purpose there have been military and safety regulations in Arugam Bay for almost a week before so even though this was not shown on the news much because this was just like a precaution every country in the world has a precaution when there is a credible threat right? so this ensures the safety of all the travelers so this is what Sri Lanka did too When let's say somebody yells a ""bomb"" on a plane or then they have like a credible threat against the bomb people tighten up the airport security right but just because of that people don't say don't go to this airport people still travel but they have a heightened security measure just like this even for Arugam Bay, since weeks before they have a military personnel checking every movements of people travelling and if there is any credible threats what's happening and because of this there was a big showdown of Sri Lanka again on the news saying that it's not safe to travel people should avoid staying in Sri Lanka people should fly out of Sri Lanka all because of this US embassy's alert but on the 28th the US Ambassador to Sri Lanka Miss Julie Chung she said that there's no travel ban to Sri Lanka the only message they wanted to say was be careful of Arugam Bay in her words There is no travel ban on Sri Lanka our security alert last week is for Americans to avoid Arugam Bay until further notice but our overall travel advisory for Sri Lanka remains exactly same at Level 2 which has been for so many years she also said that the Level 2 security alert is already applied for countries like Maldives France, Italy so this means that Sri Lankan safety for all the nationalities I",560,0,Safety Advisory,Safety Advisory (Non-Incident),1,Low,0.5,Colombo,Colombo,6.9271,79.8612,https://www.youtube.com/watch?v=qVAJmuwQWfg,0,Tourists / Travel Vloggers,2026-08-06 10:51:43,HIGH
768,youtube,YouTube Safety Videos,0.5,Tier-2 Community,"Avoid &quot;Non-Essential Travel&quot; To Sri Lanka, Says Centre In Advisory",India has issued a travel advisory to all Indians in sri lanka which says that avoid non-essential travel or movements in sri lanka given the security situation on the ground we've seen similar travel warnings from Britain the Netherlands and the United States since the April 21 bombings Australia also on Friday warned that more terror attacks were likely in Sri Lanka in its latest travel advisory the US State Department has warned that terrorist groups continue plotting possible attacks,82,0,Travel Advisory,Safety Advisory (Non-Incident),1,Low,0.5,Sri Lanka,Colombo,6.9271,79.8612,https://www.youtube.com/watch?v=VQGIUPteu2U,0,Tourists / Travel Vloggers,2026-08-06 10:51:49,HIGH
769,youtube,YouTube Safety Videos,0.5,Tier-2 Community,Don&#39;t fall for this tuk tuk scam - Sri Lanka #travel #traveling #funny,"We got out of the train station, this great tuk-tuk driver. He wanted to charge us uh 600 rupees. But we weaseled him down to 500. And I was like, ""You know what, Sean? We probably should just give him the 500 bucks. Guy's got a [ __ ] massive [ __ ] on him. [ __ ] huge dick. He's out here slanging dick, ripping a tuk-tuk. [ __ ] shout out to my boy with the big dick. See you later.""",79,1,Tuk Tuk Scam,Tuk-Tuk / Transport Scam,2,Moderate,-0.5,Sri Lanka,Colombo,6.9271,79.8612,https://www.youtube.com/watch?v=TzuEqQPSqp0,0,Tourists / Travel Vloggers,2026-08-06 10:51:55,MEDIUM
771,youtube,YouTube Safety Videos,0.5,Tier-2 Community,දන්නවද ඔන්න Tuk-Tuk තහනම්! 🚖 Rental Scam Revealed!,"දන්නවද ඔන්න Tuk-Tuk තහනම්! 🚖 Rental Scam Revealed!. Driving tuk-tuks in Sri Lanka is illegal for tourists, but some rental companies are still encouraging it — putting visitors at risk and ...",33,1,Tourist Scam / Warning,General Safety Incident,2,Moderate,-0.5,Sri Lanka,Colombo,6.9271,79.8612,https://www.youtube.com/watch?v=IMJir_xfWCg,0,Tourists / Travel Vloggers,2026-08-06 10:52:01,MEDIUM
773,youtube,YouTube Safety Videos,0.5,Tier-2 Community,"AVOID This SCAM in Colombo, SRI LANKA 🇱🇰",hello how are you good afternoon from Sri Lanka hello sir okay yes yes that's me anyways I just arrived yesterday so today is my first real day in Sri Lanka and here we are in the capital of Colombo and we just got into tuk-tuk we're going to a market and it's gonna be great the first thing I like to do when I get to a new country is go to a market and see what it's all about see the locals see the food see how the the busy people working on their day whoa It's a bumpy one it's a bumpy it's Friday so it should be lots of people there and yeah let's have a great time let's see what's going on in Colombo I like this it's nice Joker what is your name sir nandu nice to meet you location is this the pit the market fit the market this way okay okay thank you sir thank you five star of course you gave me a tour look at this Tower there you go bro thank you it's a card for my YouTube channel thank you nice to meet you cheers bro all right well we just arrived at our destination I think the Market's right up ahead hit the market wow look how uh nice rock is with the tower the busy streets have a look at the markets and see what's happening hello sir how are you all right how are you doing you I'm from I'm from USA USA Erica yes this my daughter is married to America yeah America damn his name's Dan this is named Dan the Man Dan the man is this the Pizza Market yeah [Music] yes you come this my two two is a local price 100 100 yeah okay let's go let's go sir welcome to Colombo we're going to the Peta Market a nice man thank you sir what is your name juice juice and John Bruce dude John Cruz John Cruz I born I born nice to meet you nice to meet you my friend Ivan from Colombo yeah yeah foreign okay okay you heard the man he said 100 let's see if he sticks true to it but you gotta appreciate the hustle the other guy dropped me off at the wrong location [Music] so we'll see it better Market yeah yeah better Market [Music] the fresh coconuts right here 150 rupees for a coconut wow you can't beat that you cannot eat that my friends that's like maybe 50 cents 60 cents [Music] I just arrived yesterday yesterday I just arrived yes yesterday I judge just mark it my friend just mark it want to go detective Market I need to buy some things so that's why we're going to the market [Music] all right turn on the meter or better Market but he's going the wrong way going the wrong way it's going the right way once I looked on my phone and pointed it out yeah yeah I only want to go to pet the market not this one it's not pepper Martin no bro that's the market seven minutes away pet the market no this of only one market is the Colombo city okay okay it's here this location yes yes okay let me see you Jason is a very far big Market I want to go to Big Market Pennsylvania this is very long with the 10 kilometers many many Market let me see this one is small City Market I want the big Market bro yes yes no problem 10 kilometers no problem no it's here it's here it's in the city,651,1,Transport Fraud,Tuk-Tuk / Transport Scam,2,Moderate,-0.5,Colombo,Colombo,6.9271,79.8612,https://www.youtube.com/watch?v=4XR-UGvU1yM,0,Tourists / Travel Vloggers,2026-08-06 10:52:08,HIGH
774,youtube,YouTube Safety Videos,0.5,Tier-2 Community,SRILANKA GEMS: Real Treasure or a Big SCAM? Don&#39;t Get Trapped! (Part 3),"Sri Lanka series part three, Kandy Lake serene peaceful. Next we were lured into a gem emporium. They ushered us into an underground mini theater like we were about to watch a blockbuster Rajinikanth premiere. Instead of popcorn we got a documentary on how these stones are pulled from mud, scrapped and polished into greatness. Educational yes, clever trap absolutely. Then a stroll through the workshop seeing the master craftsman at work is incredible. Their precision is mind-blowing. It's all very National Geographic until you realize you're being funneled toward the final boss level, the showroom. Here comes the prime target. They've got stones in every color of the rainbow and jewelry that could blind a pirate. Now I'm not a gem guy and my idea of precious stones is a well-shaped barbell, but my friend he fell for the sparkle. He made a purchase fit like a king and then well, let's just say we later found out tourist prices are very real, very expensive thing. Pallet zero, Sri Lanka one. To wash away the bitterness of overpaying we stopped for the king of fruits, durian. It's the only fruit that requires a hazmat suit and a sense of adventure. It smells like a gym locker but tastes like heaven. Never mind that. We continued our journey. We hit a scenic route and stopped for lunch at a restaurant perched right nearby a waterfall as well as a river and some wonderful scenic hills. The ambience was cool. It was pretty a large restaurant and not much crowded. To be honest, the food was a bit like a cold shoulder. Pretty disappointing. The bread, the vegetables, the rice, the chicken, everything was cold. We did a quick round of the local artifacts downstairs before hitting the balcony again because for that view it was to die for. The air up here, pure oxygen. The view worth every penny we overpaid for the gym earlier. This is the kind of scenery that makes you want to write poetry or at least take 45 identical photos for the gram. The mist was rolling over the peaks like a blanket. It's dramatic, moody, and it's perfect backdrop for my contemplative traveler pose. I might not be a gym person, but I am definitely a this view is the real pressure person. See those hills? They've been here for millions of years. Spectacular and yet they don't charge a tourist tax just to look at them. Take notes, gem shop. We had a quick look at the falls nearby. A small but beautiful one. Then we continued our journey. Stick around because there is plenty more to come. Sri Lanka has a lot to offer. Stay tuned, guys, and don't forget to like, comment, and subscribe.",476,1,Gem Scam,Gem / Jewellery Scam,2,Moderate,-0.5,Kandy,Kandy,7.2906,80.6337,https://www.youtube.com/watch?v=0rD9snOG0Is,0,Tourists / Travel Vloggers,2026-08-06 10:52:11,HIGH
775,youtube,YouTube Safety Videos,0.5,Tier-2 Community,Scammers On Sri Lanka 🇱🇰 What He Doesn&#39;t Next Will Shock You!! #srilanka #dailyvlog,Scammers On Sri Lanka 🇱🇰 What He Doesn&#39;t Next Will Shock You!! #srilanka #dailyvlog. Scammers On Sri Lanka What He Doesn't Next Will Shock You!! #srilanka #dailyvlog You Can Support Me By Purchasing ...,35,1,Tourist Scam / Warning,General Safety Incident,2,Moderate,-0.5,Sri Lanka,Colombo,6.9271,79.8612,https://www.youtube.com/watch?v=-e3mKVni9SE,0,Tourists / Travel Vloggers,2026-08-06 10:52:14,MEDIUM
776,youtube,YouTube Safety Videos,0.5,Tier-2 Community,Catfishing Scammers in Sri Lanka,"How much? – Rs. 4800. - How much? Oh man, I'm not giving you Rs. 4800. Out of the way, man. Namaste friends. Sri Lankan touts and tourist drivers have a terrible reputation amongst foreign tourists. So many have been scammed and looted here. So let's go down here today at the fort and let's see what we can find. Let's catfish a scammer. Hey Bro. What's up? Say hello. And they approach you just like that. It is so easy, you just have to walk on the street & they will come up to me. And it was so easy. I met a guy at breakfast yesterday, he comes up to me pretending he's a local, has a tea with me, and yeah nah, he was the rickshaw driver. So let's go catfish a scammer along here and see what their story is, what their ploys are, and what happens. Subscriber: Hi Karl, how are you? –Great bro, how are you? Very good. When did you come to Sri Lanka? -Don't blow my cover right now bro. Sorry? -Don't blow my cover right now. How are you? -I'm doing good. You're here with Manisha or just you? -No, just alone man. Just alone, what are you up to? I'm just rushing to work. No worries man. See you later. Thank you so much. Message me on Instagram and I'll type back, ok? –Yea, sure sure. This rickshaw driver that you can see in the background. Just remember him. He's working with this scammer to extort foreigners and we're gonna meet him again, soon. Just two more days. –You came yesterday last night? Yeah, two days ago. Don't know. Just walking around. You're working at a hotel? Thanks for helping me. Watch out. Don't get run over. Oh wow, beautiful. So this little tour is leading up to two ways that they try to make money by pretending they're just friendly locals. First, they're gonna try and get me to drop massive amounts of money on gems. And then they're gonna try and extort me. What you're gonna see is the reason why it's so hard for foreigners to trust locals on the street. And actually a real local would never try to milk a guest like this. No. What's sapphire? Good man. Oh these are beautiful. What are all these things? These all are Sri Lankan gemstones. Only from Sri Lanka. Really beautiful, what's this one? –This is Citrine. Citrine? You know sapphires have (unintelligible). I'd call it yellow. Oh wait, that's two yellow. This is gold, this is yellow. Wow. This all sapphire, sir. Sri Lankan sapphire is the best sapphire in the world. This is known as Ceylon sapphire right around the world. If you buy something from Sri Lanka the value of it in New Zealand is nearly 4-5 times more. Really? Four or five times more? This is the source where you find these stones. What you buy here, it's duty free. There is no duty involved. It's bringing for exchange into the country. You know, the tourist benefits from it. In Sri Lanka you should buy something with sapphire. It will always keep value for you. If you take it back, you can make, I can guarantee you 100%. You can make more than that, but I can guarantee a value of more than 100%. This one is really s",593,1,Gem Scam,Gem / Jewellery Scam,2,Moderate,-0.5,Colombo,Colombo,6.9271,79.8612,https://www.youtube.com/watch?v=TJY-vcYczjc,0,Tourists / Travel Vloggers,2026-08-06 10:52:16,HIGH
